RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31
102001,0,United States,country,,183333.0,185667.0,188333.0,190786.0,191452.0,187119.0,182333.0,177200.0,173867.0,170533.0,168000.0,167000.0,166333.0,168017.0,171950.0,176283.0,178267.0,175333.0,171667.0,168167.0,168167.0,168833.0,168333.0,168333.0,167000.0,168667.0,170333.0,175000.0,178000.0,178000.0,174333.0,171000.0,169333.0,168000.0,165633.0,162300.0,161300.0,162500.0,166500.0,169167.0,170000.0,166833.0,163467.0,160467.0,159300.0,157667.0,155667.0,155997.0,159330.0,165063.0,171700.0,176033.0,177633.0,174333.0,171333.0,169850.0,170516.0,169516.0,167667.0,168500.0,172833.0,180133.0,186967.0,192967.0,195000.0,192000.0,187998.0,183665.0,183332.0,181333.0,180667.0,180000.0,182833.0,188000.0,193667.0,197833.0,199833.0,196862.0,193362.0,190195.0,189833.0,188667.0,188081.0,189748.0,194415.0,201000.0,207600.0,211600.0,211933.0,208000.0,203967.0,200800.0,201100.0,200467.0,198967.0,197667.0,201633.0,208300.0,215633.0,219000.0,220240.0,217906.0,215906.0,214633.0,214217.0,212883.0,211250.0,211667.0,215333.0,220333.0,227000.0,230833.0,232500.0,229667.0,227167.0,225500.0,225000.0,224833.0,225400.0,227733.0,231233.0,235667.0,240667.0,243500.0,243500.0,239500.0,235833.0,233933.0,233100.0,232567.0,231133.0,233600.0,238300.0,244967.0,251000.0,254333.0,255333.0,252667.0,251000.0,250000.0,250000.0,249167.0,249167.0,252467.0,256633.0,258467.0,260167.0,266167.0,274333.0,280333.0,282667.0,284333.0,285000.0,283333.0,283333.0,287167.0,297167.0,307167.0,316667.0,321667.0,324667.0,323033.0,323033.0,323367.0,325000.0,323333.0,325000.0,331667.0,345000.0,356667.0,363333.0,361333.0,355333.0,347000.0,340667.0,334517.0,328683.0,323650.0
394913,1,"New York, NY",msa,NY,401195.0,399667.0,401667.0,407333.0,414000.0,412333.0,401667.0,387333.0,378667.0,372000.0,368000.0,361667.0,356667.0,355000.0,357752.0,366085.0,371919.0,374167.0,370833.0,367500.0,361833.0,361833.0,363453.0,362453.0,361620.0,360833.0,367500.0,375000.0,385000.0,,,322680.0,,367830.0,367984.0,365484.0,364500.0,361667.0,366667.0,373333.0,378333.0,380000.0,370000.0,356667.0,345000.0,340000.0,338333.0,338333.0,341667.0,347333.0,359000.0,368167.0,374167.0,370833.0,363333.0,356667.0,351667.0,350000.0,346667.0,343167.0,338167.0,344167.0,354633.0,369633.0,380300.0,381667.0,376167.0,362833.0,356167.0,355000.0,356500.0,354833.0,351500.0,353333.0,361667.0,373333.0,383333.0,382700.0,374367.0,365033.0,360667.0,364000.0,363733.0,362067.0,358733.0,361667.0,371667.0,381667.0,389667.0,389667.0,383000.0,374833.0,370500.0,369500.0,369667.0,367333.0,366667.0,368333.0,376667.0,388333.0,397333.0,396667.0,389333.0,380333.0,374333.0,371667.0,371667.0,370000.0,373333.0,376667.0,388333.0,401667.0,410000.0,409967.0,396633.0,389300.0,384333.0,387667.0,386833.0,387000.0,387333.0,392167.0,402000.0,413333.0,420000.0,420000.0,410000.0,403333.0,395000.0,394667.0,393000.0,392333.0,391000.0,392667.0,402667.0,415333.0,422000.0,421333.0,415333.0,410333.0,408000.0,408083.0,411417.0,411750.0,415000.0,418333.0,425981.0,431981.0,439981.0,447333.0,454667.0,461667.0,465000.0,466667.0,466667.0,466333.0,471333.0,478000.0,493000.0,506333.0,516417.0,521750.0,520083.0,515000.0,508333.0,508333.0,510000.0,513333.0,521333.0,531330.0,546330.0,559997.0,571667.0,568333.0,552333.0,535667.0,525667.0,521667.0
753899,2,"Los Angeles, CA",msa,CA,500000.0,495000.0,491000.0,481000.0,467667.0,452000.0,440000.0,425000.0,416333.0,400333.0,399500.0,394500.0,395833.0,396833.0,404500.0,412167.0,412000.0,411667.0,407333.0,405667.0,398333.0,395000.0,388333.0,388333.0,388333.0,396667.0,396667.0,400000.0,396667.0,398333.0,391667.0,389667.0,384167.0,380833.0,374500.0,375000.0,378667.0,383000.0,384667.0,387667.0,385000.0,381667.0,371667.0,366667.0,358333.0,353333.0,350000.0,353333.0,364667.0,374000.0,380500.0,384167.0,387500.0,388000.0,386751.0,387417.0,393751.0,395000.0,398333.0,406667.0,430000.0,450000.0,465000.0,468667.0,471000.0,468333.0,464667.0,462000.0,462667.0,459333.0,462667.0,466333.0,478000.0,488333.0,494667.0,501333.0,504000.0,504000.0,500667.0,495000.0,492000.0,490333.0,493333.0,500000.0,510833.0,517500.0,524167.0,526167.0,528500.0,524667.0,519250.0,516917.0,519083.0,521667.0,523333.0,527914.0,537914.0,549914.0,557833.0,559667.0,559333.0,555833.0,555667.0,554000.0,552667.0,551000.0,549333.0,557650.0,567650.0,582650.0,591667.0,600000.0,601667.0,601667.0,596667.0,598333.0,596667.0,596667.0,600000.0,608333.0,620000.0,628333.0,637860.0,642860.0,642860.0,635000.0,630000.0,626500.0,621167.0,612833.0,608000.0,614667.0,628000.0,636333.0,642667.0,650000.0,650833.0,649833.0,642500.0,641667.0,643333.0,646000.0,649333.0,656000.0,658333.0,658333.0,660000.0,678333.0,701667.0,720000.0,726667.0,728333.0,726667.0,723333.0,730000.0,745583.0,772250.0,795583.0,813333.0,820000.0,823333.0,822333.0,823250.0,824583.0,830583.0,832667.0,841667.0,860000.0,891500.0,911833.0,913500.0,897333.0,880833.0,864167.0,854167.0,841667.0,828333.0,818333.0
394463,3,"Chicago, IL",msa,IL,238667.0,239167.0,243333.0,248333.0,251833.0,249333.0,241000.0,233167.0,225667.0,220667.0,215667.0,215333.0,217000.0,220333.0,222333.0,225333.0,226667.0,224333.0,218000.0,210833.0,205333.0,203367.0,200200.0,202367.0,203500.0,208500.0,212500.0,215000.0,220000.0,213333.0,209167.0,197500.0,195833.0,192667.0,192333.0,188333.0,187333.0,189000.0,195500.0,200167.0,203833.0,196333.0,186333.0,173000.0,168000.0,163333.0,159167.0,159167.0,165833.0,176667.0,189167.0,195833.0,199167.0,193333.0,182667.0,175667.0,169833.0,168750.0,162417.0,161583.0,168333.0,181667.0,199000.0,210667.0,217333.0,211667.0,202333.0,192333.0,187333.0,183333.0,179000.0,178633.0,185300.0,197967.0,212233.0,219567.0,223733.0,217750.0,208750.0,198583.0,192333.0,189000.0,186000.0,189333.0,198333.0,211333.0,220667.0,225000.0,224333.0,219167.0,212167.0,205500.0,200167.0,195500.0,190832.0,192632.0,203298.0,216633.0,226333.0,229000.0,228167.0,221167.0,213833.0,208000.0,206333.0,205000.0,202925.0,207925.0,216425.0,228133.0,234967.0,237633.0,236000.0,229167.0,222000.0,217167.0,215500.0,215167.0,215833.0,220833.0,228167.0,235667.0,241983.0,244150.0,241817.0,234500.0,227333.0,223000.0,220667.0,218833.0,218833.0,223167.0,230333.0,238667.0,244333.0,248000.0,246333.0,240167.0,233833.0,230500.0,228667.0,225333.0,223667.0,229083.0,240917.0,248583.0,251167.0,252633.0,258967.0,262300.0,264000.0,260667.0,259000.0,254000.0,251333.0,253667.0,262500.0,275500.0,284833.0,289000.0,288833.0,284833.0,280167.0,276000.0,273333.0,271333.0,269833.0,273167.0,283500.0,295167.0,306833.0,310167.0,308333.0,298500.0,288500.0,281250.0,277750.0,274417.0
394514,4,"Dallas, TX",msa,TX,141633.0,144600.0,148208.0,152042.0,153408.0,149133.0,144000.0,139000.0,136000.0,131317.0,131117.0,132750.0,136433.0,140633.0,146333.0,151333.0,153167.0,149800.0,145813.0,141646.0,138980.0,135448.0,134681.0,137048.0,143233.0,146667.0,149667.0,151300.0,153300.0,150867.0,146234.0,141900.0,141667.0,141333.0,140333.0,138000.0,138667.0,142500.0,146500.0,150667.0,151500.0,149333.0,145167.0,140333.0,140833.0,139500.0,140967.0,142633.0,148300.0,154563.0,159563.0,162896.0,162667.0,160333.0,156667.0,154333.0,153333.0,152633.0,152300.0,155467.0,162500.0,170833.0,176667.0,181300.0,181667.0,178667.0,174033.0,170667.0,169667.0,165967.0,165967.0,168633.0,175300.0,180967.0,186300.0,190333.0,192000.0,187708.0,184042.0,181708.0,183333.0,182967.0,182633.0,185533.0,192900.0,202233.0,209000.0,212333.0,212000.0,206833.0,202333.0,198267.0,199267.0,197767.0,200133.0,203967.0,211300.0,220000.0,227333.0,231000.0,230667.0,226663.0,225838.0,225172.0,225508.0,224992.0,225992.0,230158.0,236833.0,244167.0,249167.0,250667.0,250000.0,245833.0,243333.0,240000.0,241667.0,240000.0,243000.0,246333.0,254633.0,260633.0,266600.0,268300.0,265967.0,259000.0,253967.0,250600.0,250267.0,246967.0,247000.0,250000.0,257000.0,265000.0,270500.0,273500.0,272167.0,267500.0,265833.0,262500.0,263333.0,261667.0,263300.0,266300.0,272967.0,275283.0,278950.0,283950.0,291667.0,295000.0,296633.0,298267.0,298267.0,294967.0,298000.0,306333.0,319667.0,333333.0,345000.0,353333.0,354333.0,352667.0,352167.0,351840.0,355174.0,355707.0,361033.0,370063.0,390030.0,409030.0,421667.0,420000.0,411667.0,399333.0,391000.0,382667.0,374564.0,364464.0
394692,5,"Houston, TX",msa,TX,143000.0,145167.0,148483.0,152150.0,153483.0,152467.0,146467.0,138633.0,131333.0,127633.0,126733.0,130133.0,136000.0,143133.0,149567.0,155057.0,157457.0,155290.0,150267.0,145967.0,142300.0,140300.0,138300.0,140111.0,143444.0,146412.0,148601.0,149968.0,151333.0,149000.0,145500.0,143000.0,144667.0,142167.0,140833.0,139167.0,141083.0,144217.0,147550.0,150967.0,152000.0,148667.0,146333.0,143650.0,144317.0,140567.0,136583.0,135917.0,143250.0,151917.0,158583.0,160667.0,159667.0,155167.0,152500.0,152833.0,154000.0,151500.0,148833.0,150500.0,158167.0,166500.0,173167.0,177300.0,178300.0,176517.0,172183.0,169183.0,167600.0,166133.0,166967.0,167000.0,171833.0,175667.0,181543.0,185377.0,190360.0,189483.0,186650.0,181667.0,182500.0,182500.0,182833.0,183667.0,187667.0,195333.0,201333.0,205667.0,204667.0,199167.0,193833.0,187833.0,188300.0,187300.0,188633.0,189167.0,193833.0,201482.0,208315.0,213398.0,213383.0,210050.0,204967.0,203333.0,203833.0,202833.0,201167.0,203167.0,209000.0,215667.0,219833.0,221667.0,220667.0,218167.0,215000.0,212667.0,210167.0,208167.0,208500.0,210833.0,218333.0,224667.0,229000.0,230000.0,228333.0,224967.0,221583.0,219250.0,219888.0,217271.0,217104.0,218800.0,224800.0,231967.0,237017.0,239683.0,238517.0,234483.0,230150.0,228317.0,229967.0,229300.0,229300.0,229333.0,234967.0,236633.0,241633.0,248333.0,256650.0,258317.0,257450.0,257467.0,260467.0,259000.0,260667.0,267317.0,279150.0,290817.0,299400.0,303567.0,303567.0,298667.0,296667.0,298333.0,302333.0,303967.0,307300.0,311633.0,322333.0,333333.0,342103.0,344770.0,338437.0,331333.0,322333.0,316000.0,310000.0,305633.0
395209,6,"Washington, DC",msa,VA,350833.0,355833.0,360167.0,367667.0,366000.0,355000.0,333333.0,316333.0,306300.0,306300.0,299967.0,298932.0,295599.0,303099.0,310833.0,322500.0,326667.0,321000.0,307667.0,296000.0,291667.0,285833.0,280833.0,279150.0,289983.0,302072.0,312088.0,322088.0,323640.0,324707.0,317040.0,318400.0,318667.0,311000.0,307633.0,304903.0,313570.0,325270.0,335001.0,345001.0,343001.0,337983.0,321300.0,310900.0,302750.0,299433.0,293500.0,299333.0,312667.0,334333.0,348333.0,359833.0,356500.0,346500.0,332667.0,327667.0,327333.0,326333.0,321333.0,325000.0,336667.0,356667.0,371667.0,380400.0,378733.0,367067.0,356633.0,348300.0,348267.0,343300.0,339967.0,338417.0,346750.0,365083.0,378333.0,388333.0,383333.0,371667.0,360333.0,352000.0,357000.0,351667.0,351667.0,352667.0,364333.0,377667.0,383333.0,385000.0,376667.0,368333.0,360000.0,355000.0,352333.0,348104.0,348104.0,347437.0,358667.0,372000.0,383667.0,386667.0,381667.0,373333.0,365265.0,357265.0,358932.0,356333.0,356000.0,354333.0,365000.0,381333.0,394333.0,399333.0,394667.0,384667.0,374633.0,367967.0,371633.0,368333.0,367667.0,369333.0,382667.0,398333.0,406333.0,408000.0,404500.0,394833.0,384833.0,378333.0,381633.0,379967.0,379967.0,383000.0,393000.0,406000.0,412333.0,417333.0,413000.0,404000.0,395667.0,395333.0,399000.0,394000.0,392333.0,400000.0,419667.0,429633.0,431300.0,437800.0,444500.0,447833.0,444333.0,440167.0,440167.0,431167.0,422667.0,424333.0,442300.0,469967.0,484300.0,490667.0,485667.0,476333.0,468333.0,461667.0,463333.0,452333.0,449000.0,457333.0,488333.0,518267.0,531059.0,529392.0,516125.0,499967.0,488300.0,481300.0,474667.0,459667.0
394856,7,"Miami, FL",msa,FL,244475.0,243833.0,245500.0,247167.0,250000.0,241667.0,231667.0,218333.0,212000.0,199667.0,191333.0,182667.0,176667.0,172333.0,174000.0,182333.0,185000.0,182500.0,174167.0,169167.0,166250.0,164583.0,161250.0,157983.0,154650.0,156833.0,159183.0,162517.0,162333.0,158667.0,157000.0,154000.0,152300.0,147925.0,143925.0,137292.0,136667.0,140850.0,149183.0,152517.0,151667.0,147333.0,144000.0,140833.0,141167.0,140333.0,140167.0,139167.0,141833.0,146833.0,153850.0,160350.0,162017.0,162333.0,160667.0,162333.0,163833.0,163833.0,162167.0,161667.0,166667.0,175000.0,185333.0,192733.0,197733.0,197400.0,193650.0,191950.0,191950.0,192633.0,189333.0,189333.0,193000.0,204333.0,214333.0,223667.0,224000.0,220333.0,216333.0,215000.0,217000.0,215333.0,215000.0,215000.0,218533.0,224867.0,232533.0,238967.0,239300.0,234967.0,230000.0,225000.0,225000.0,224667.0,226333.0,226300.0,229967.0,235300.0,242000.0,246667.0,247000.0,245333.0,242333.0,241667.0,241667.0,241667.0,241667.0,241667.0,245000.0,249333.0,257667.0,262667.0,266667.0,263000.0,258000.0,254667.0,255000.0,256950.0,256950.0,258583.0,260800.0,265800.0,270167.0,272667.0,272667.0,268333.0,268000.0,269083.0,269833.0,267733.0,264983.0,268317.0,272250.0,277250.0,280500.0,285667.0,288167.0,285833.0,284167.0,285000.0,286667.0,286667.0,285000.0,290000.0,296667.0,302000.0,305333.0,310333.0,318333.0,323333.0,324167.0,324167.0,324167.0,326633.0,329967.0,333300.0,338333.0,343333.0,350000.0,355000.0,358333.0,358333.0,358333.0,360000.0,366667.0,373333.0,380000.0,387500.0,394667.0,407333.0,416500.0,423083.0,420417.0,415417.0,415000.0,413333.0,413333.0,411667.0
394974,8,"Philadelphia, PA",msa,PA,207333.0,213333.0,218333.0,225833.0,230167.0,228500.0,220667.0,213333.0,206667.0,203000.0,199000.0,198233.0,198900.0,202567.0,209667.0,216333.0,221567.0,219233.0,212900.0,204667.0,201667.0,201333.0,202833.0,201833.0,204833.0,206333.0,212833.0,219833.0,224833.0,225167.0,218500.0,212333.0,207167.0,204125.0,202625.0,198625.0,198333.0,197667.0,206833.0,215133.0,221767.0,216801.0,208501.0,200618.0,198333.0,195333.0,193250.0,188833.0,190167.0,196833.0,208333.0,218333.0,223000.0,218667.0,212000.0,205667.0,205000.0,203333.0,198333.0,195000.0,196667.0,205000.0,216667.0,226667.0,233333.0,228712.0,220345.0,210345.0,206300.0,203000.0,198000.0,196233.0,197546.0,205846.0,216279.0,224967.0,229967.0,225633.0,219633.0,213000.0,210667.0,207500.0,200833.0,197167.0,199167.0,208500.0,218833.0,226300.0,228633.0,226517.0,220217.0,215198.0,208982.0,203982.0,199333.0,197667.0,202000.0,211667.0,224000.0,232333.0,234000.0,229000.0,224000.0,219000.0,218333.0,213000.0,209133.0,205800.0,212467.0,222000.0,233667.0,239667.0,241500.0,234833.0,227833.0,222000.0,222000.0,218333.0,215667.0,214833.0,219833.0,226667.0,234167.0,240833.0,245000.0,241667.0,235000.0,229967.0,227792.0,226792.0,222492.0,223000.0,227300.0,235909.0,245242.0,254609.0,260000.0,255667.0,246647.0,240980.0,240980.0,240667.0,238333.0,238333.0,248300.0,256633.0,263300.0,266667.0,273400.0,278400.0,276733.0,274250.0,272583.0,271583.0,267333.0,263833.0,266500.0,273167.0,283333.0,292750.0,302750.0,304417.0,300000.0,293333.0,288333.0,288333.0,285000.0,283667.0,286833.0,301833.0,321500.0,334000.0,336500.0,331500.0,324167.0,317000.0,313667.0,308667.0
394347,9,"Atlanta, GA",msa,GA,170667.0,173367.0,176883.0,179217.0,177850.0,170667.0,164333.0,156667.0,152067.0,148700.0,145367.0,145633.0,144167.0,147500.0,151467.0,157967.0,160633.0,157100.0,152100.0,148933.0,147833.0,142833.0,135000.0,131667.0,135000.0,143333.0,146260.0,145260.0,139926.0,135667.0,129983.0,126150.0,125817.0,127333.0,124833.0,119800.0,118300.0,119967.0,125000.0,128333.0,134492.0,134492.0,132158.0,128317.0,124983.0,122317.0,121000.0,126000.0,136000.0,146667.0,154967.0,158300.0,156600.0,150967.0,144051.0,141134.0,143468.0,142675.0,145625.0,150625.0,161667.0,173333.0,180833.0,187500.0,185667.0,179167.0,170833.0,164333.0,164967.0,163300.0,163300.0,164333.0,172000.0,182333.0,190417.0,193750.0,191250.0,183833.0,176500.0,172500.0,172500.0,171500.0,172667.0,175967.0,183467.0,193467.0,199667.0,203417.0,198383.0,192383.0,185133.0,182966.0,183800.0,183400.0,182267.0,182933.0,190000.0,198333.0,203333.0,205000.0,201000.0,194333.0,188333.0,187333.0,188167.0,187733.0,187350.0,191517.0,199283.0,206833.0,212833.0,215500.0,215000.0,210667.0,208000.0,207167.0,209667.0,209967.0,212883.0,216883.0,224250.0,231833.0,236567.0,237550.0,232883.0,228983.0,226333.0,225500.0,224800.0,222433.0,222433.0,226467.0,233167.0,242333.0,248333.0,252000.0,250233.0,245900.0,242233.0,241333.0,242333.0,241333.0,243000.0,247167.0,256500.0,258833.0,260667.0,263983.0,271195.0,275195.0,276545.0,276833.0,277500.0,276167.0,277667.0,285300.0,297800.0,311800.0,322833.0,330333.0,331000.0,329934.0,331218.0,336818.0,340217.0,338933.0,338700.0,343700.0,355642.0,370824.0,382824.0,387549.0,383650.0,374883.0,365550.0,357233.0,352300.0,344367.0
394976,10,"Phoenix, AZ",msa,AZ,226333.0,226000.0,226000.0,221900.0,216567.0,208233.0,203333.0,196667.0,186633.0,174967.0,166633.0,163333.0,161667.0,160567.0,160567.0,159233.0,155333.0,152000.0,148218.0,146551.0,143218.0,141333.0,139667.0,140333.0,142167.0,143833.0,144000.0,141500.0,138000.0,135500.0,134833.0,134333.0,132983.0,131317.0,130317.0,129667.0,129617.0,127783.0,126450.0,124000.0,122867.0,121200.0,119700.0,120967.0,122633.0,125633.0,127283.0,131617.0,137617.0,145667.0,151333.0,153833.0,154500.0,154833.0,157300.0,160300.0,162479.0,162613.0,163446.0,167600.0,174133.0,179967.0,184800.0,188167.0,188167.0,187333.0,187167.0,188167.0,189833.0,189333.0,189333.0,190000.0,192333.0,195333.0,197333.0,198333.0,199333.0,197667.0,196667.0,194333.0,196000.0,197333.0,199667.0,201333.0,203667.0,208667.0,212000.0,214967.0,213967.0,213967.0,214000.0,214325.0,215992.0,215992.0,217000.0,216967.0,220300.0,224965.0,228411.0,228744.0,228746.0,229333.0,230667.0,230667.0,230000.0,229967.0,230300.0,231967.0,233667.0,237667.0,241667.0,244805.0,245472.0,244805.0,245633.0,246967.0,248467.0,249500.0,252500.0,255167.0,257667.0,260167.0,264333.0,268167.0,268167.0,266667.0,265300.0,265467.0,266133.0,266167.0,266391.0,267224.0,270224.0,274833.0,278514.0,281180.0,282347.0,283667.0,285833.0,286675.0,288342.0,290508.0,295000.0,300417.0,302083.0,302083.0,303333.0,309591.0,317925.0,324425.0,329833.0,332833.0,334500.0,337833.0,344833.0,355000.0,365333.0,378333.0,390000.0,400667.0,407667.0,414333.0,420000.0,424333.0,427667.0,432667.0,441111.0,454278.0,466111.0,478867.0,485700.0,483867.0,473000.0,459633.0,452847.0,443180.0,432213.0,422333.0
394404,11,"Boston, MA",msa,MA,321633.0,332800.0,344467.0,351167.0,353333.0,339167.0,325833.0,312500.0,306667.0,305000.0,300000.0,296271.0,294604.0,299604.0,313333.0,323300.0,329967.0,323300.0,311167.0,298667.0,300667.0,307833.0,309667.0,306333.0,305000.0,312283.0,328617.0,345367.0,356083.0,344417.0,328667.0,319667.0,316333.0,314167.0,302500.0,300833.0,304167.0,317667.0,332667.0,344833.0,349667.0,341333.0,322000.0,311167.0,302833.0,302500.0,292333.0,293333.0,300250.0,316250.0,337917.0,351000.0,354000.0,336333.0,321042.0,316375.0,318042.0,315750.0,307417.0,304083.0,315000.0,329633.0,350000.0,360300.0,367333.0,356967.0,345833.0,335167.0,334117.0,337483.0,332663.0,332013.0,331147.0,344967.0,361667.0,375000.0,380000.0,366667.0,353217.0,343300.0,345033.0,350150.0,345817.0,342450.0,343783.0,358033.0,376333.0,388400.0,395067.0,381733.0,366667.0,356667.0,358333.0,361667.0,350833.0,348333.0,353333.0,372500.0,393333.0,405000.0,408333.0,396667.0,383000.0,379333.0,379333.0,383167.0,375167.0,378467.0,383133.0,399800.0,414833.0,426667.0,428333.0,416667.0,406667.0,405000.0,410000.0,411000.0,405667.0,405667.0,417817.0,434817.0,454817.0,462650.0,464983.0,448317.0,435083.0,426083.0,422750.0,423667.0,420150.0,425150.0,429783.0,446600.0,464911.0,476611.0,476644.0,463333.0,451667.0,444133.0,446133.0,449467.0,449000.0,457000.0,472667.0,486650.0,496650.0,502650.0,515000.0,519358.0,514358.0,506942.0,503917.0,503883.0,505467.0,512467.0,530833.0,554000.0,579333.0,591000.0,593667.0,575750.0,562417.0,557417.0,560333.0,560333.0,552500.0,562167.0,587167.0,619167.0,647500.0,655833.0,651667.0,627000.0,606967.0,596967.0,586633.0,576667.0
395057,12,"San Francisco, CA",msa,CA,575333.0,572667.0,562500.0,550833.0,525833.0,490667.0,450667.0,412333.0,383333.0,350000.0,331667.0,323333.0,334417.0,356750.0,390083.0,413000.0,420667.0,420667.0,417000.0,419667.0,414667.0,400000.0,385667.0,382333.0,396667.0,418333.0,435000.0,448333.0,445000.0,436667.0,425000.0,416667.0,408333.0,388333.0,371667.0,371667.0,383333.0,398333.0,405000.0,408333.0,406667.0,393750.0,383417.0,375083.0,366333.0,351667.0,336667.0,343167.0,371500.0,411500.0,439667.0,453000.0,447267.0,438600.0,433600.0,439333.0,443333.0,431667.0,421667.0,438333.0,491833.0,545167.0,580167.0,589000.0,580667.0,562333.0,551667.0,551167.0,544500.0,532333.0,525167.0,546833.0,580667.0,610000.0,623333.0,626667.0,628333.0,618333.0,611667.0,603333.0,595000.0,573333.0,566667.0,590000.0,628333.0,661667.0,669167.0,669167.0,659167.0,645000.0,635000.0,638333.0,643333.0,633333.0,620000.0,622500.0,652500.0,684500.0,712000.0,719167.0,702167.0,675500.0,662917.0,670250.0,671917.0,655667.0,646667.0,667083.0,712083.0,745417.0,759167.0,755833.0,745500.0,731333.0,751333.0,783333.0,805000.0,778333.0,769667.0,795667.0,845667.0,880667.0,899667.0,898000.0,879500.0,852833.0,849500.0,848333.0,836667.0,801667.0,790000.0,806667.0,852000.0,882000.0,898667.0,885833.0,864167.0,839667.0,845500.0,853833.0,854667.0,824667.0,813000.0,828333.0,860000.0,876667.0,893333.0,916833.0,941000.0,944333.0,937500.0,936667.0,928333.0,911667.0,908333.0,941667.0,1021667.0,1088333.0,1128333.0,1121667.0,1101667.0,1075000.0,1066667.0,1061667.0,1040000.0,1006667.0,1007500.0,1060833.0,1152500.0,1215000.0,1233333.0,1186667.0,1111667.0,1064917.0,1054917.0,1063250.0,1026000.0,967667.0
